Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to10,Feature log2 fold change topic 3to10
ENSG00000197921,HES5,80,1.06455,5,-3.1187,42,-0.0107
ENSG00000157870,PRXL2B,847,3.61977,69,-1.1626,68,-2.7345
ENSG00000158109,TPRG1L,80,-1.3372,173,-0.1613,207,0.71085
ENSG00000130764,LRRC47,80,-0.0255,82,0.01531,82,0.00564
ENSG00000196581,AJAP1,80,0.74501,2,-4.7872,53,0.38166
ENSG00000069424,KCNAB2,80,-1.2833,45,-2.1263,215,1.76597
ENSG00000116254,CHD5,80,-0.9540,27,-2.5858,172,1.67919
ENSG00000116251,RPL22,669,0.90266,572,0.63457,331,-0.9066
ENSG00000116237,ICMT,80,0.84916,96,1.16586,38,-1.2094
ENSG00000097021,ACOT7,80,-1.7743,95,-1.5283,298,1.76427
ENSG00000215788,TNFRSF25,80,1.45923,68,1.14626,24,-1.6016
ENSG00000162408,NOL9,80,0.83512,42,-0.2023,45,-0.4418
ENSG00000162413,KLHL21,80,0.53766,167,1.87296,41,-1.5824
ENSG00000007923,DNAJC11,80,0.79586,33,-0.6480,48,-0.2397
ENSG00000171735,CAMTA1,80,-1.1945,131,-0.4466,191,0.85165
ENSG00000049245,VAMP3,80,1.32045,83,1.37699,25,-1.6589
ENSG00000049246,PER3,80,1.14532,78,1.10097,31,-1.3531
ENSG00000116288,PARK7,80,-2.0417,479,0.73644,313,0.16352
ENSG00000162426,SLC45A1,80,1.17994,28,-0.5386,36,-0.5809
ENSG00000142599,RERE,80,-0.4279,112,0.10570,107,0.15772
ENSG00000074800,ENO1,80,-3.2777,1112,0.73741,740,0.31206
ENSG00000171612,SLC25A33,80,1.37166,28,-0.3910,31,-0.7873
ENSG00000171603,CLSTN1,80,-3.2601,721,0.04107,779,0.95747
ENSG00000178585,CTNNBIP1,80,0.60275,25,-1.2294,56,0.09552
ENSG00000162441,LZIC,80,0.97429,76,0.87479,36,-1.0970
ENSG00000130939,UBE4B,80,0.62263,41,-0.4343,53,-0.1912
ENSG00000054523,KIF1B,80,-2.1879,285,-0.2731,377,1.04592
ENSG00000142657,PGD,80,0.10541,62,-0.2943,76,0.09336
ENSG00000241563,CORT,80,-1.8220,44,-2.7037,315,2.33417
ENSG00000160049,DFFA,80,1.05415,56,0.43720,36,-0.9008
ENSG00000142655,PEX14,80,1.45208,22,-0.6811,30,-0.7634
ENSG00000120948,TARDBP,80,-0.4406,185,0.92177,99,-0.4116
ENSG00000116649,SRM,80,-0.3913,53,-1.0363,112,0.74907
ENSG00000171824,EXOSC10,80,1.39661,68,1.10348,25,-1.5287
ENSG00000198793,MTOR,80,0.82501,29,-0.7972,47,-0.2120
ENSG00000116661,FBXO2,80,-1.1898,272,0.74606,172,-0.0315
ENSG00000132879,FBXO44,80,-0.7534,78,-0.7964,143,0.84786
ENSG00000116670,MAD2L2,80,1.57781,25,-0.3988,27,-0.9573
ENSG00000011021,CLCN6,80,-0.1844,80,-0.1919,93,0.21008
ENSG00000116685,KIAA2013,80,0.91938,52,0.20218,41,-0.6870
ENSG00000083444,PLOD1,80,1.15214,89,1.34366,29,-1.5224
ENSG00000116688,MFN2,80,-0.6919,86,-0.5819,135,0.69893
ENSG00000048707,VPS13D,80,0.22649,71,0.04238,68,-0.1547
ENSG00000162496,DHRS3,80,0.93459,182,2.56069,24,-2.4133
ENSG00000116731,PRDM2,80,0.64327,35,-0.6608,53,-0.1191
ENSG00000189337,KAZN,1670,4.92303,46,-2.3445,56,-3.9343
ENSG00000142634,EFHD2,80,-0.6071,48,-1.3863,132,1.03472
ENSG00000116138,DNAJC16,868,4.53794,57,-1.1415,34,-3.7327
ENSG00000116786,PLEKHM2,80,0.35431,61,-0.0912,63,-0.1641
ENSG00000065526,SPEN,80,0.83191,68,0.55274,42,-0.8136
ENSG00000055070,SZRD1,80,1.33397,71,1.12595,27,-1.4986
ENSG00000291072,CROCCP2,80,1.19617,37,-0.0860,34,-0.7616
ENSG00000058453,CROCC,80,1.02520,231,3.33882,15,-3.3175
ENSG00000159363,ATP13A2,80,-1.1484,59,-1.6172,193,1.47175
ENSG00000117118,SDHB,80,-0.0328,88,0.12020,81,-0.0510
ENSG00000117115,PADI2,80,1.35830,61,0.88530,27,-1.3667
ENSG00000117154,IGSF21,80,-0.4952,18,-2.6935,125,1.33866
ENSG00000159423,ALDH4A1,80,1.45708,52,0.70690,26,-1.3381
ENSG00000127463,EMC1,80,1.01857,35,-0.3585,40,-0.5170
ENSG00000053372,MRTO4,80,1.20649,22,-0.9018,36,-0.4926
ENSG00000053371,AKR7A2,80,0.36146,184,1.84580,47,-1.4768
ENSG00000077549,CAPZB,831,1.93057,235,-0.2698,216,-1.3054
ENSG00000173436,MICOS10,80,-1.5953,188,-0.3021,250,0.90014
ENSG00000158747,NBL1,80,-1.3275,141,-0.4627,210,0.91591
ENSG00000162545,CAMK2N1,80,-3.3624,154,-2.4117,913,2.95939
ENSG00000090432,MUL1,80,1.36108,43,0.27692,29,-1.0475
ENSG00000158828,PINK1,731,0.98197,165,-1.3936,396,-0.1785
ENSG00000244038,DDOST,80,0.97409,78,0.93053,36,-1.1317
ENSG00000189410,SH2D5,80,1.14406,14,-1.6431,39,-0.2689
ENSG00000127483,HP1BP3,80,-1.2591,247,0.50558,186,0.18163
ENSG00000075151,EIF4G3,80,-0.6734,110,-0.1806,130,0.45318
ENSG00000076864,RAP1GAP,80,-1.7356,68,-1.9743,293,1.97511
ENSG00000090686,USP48,80,0.50517,60,0.04761,56,-0.3309
ENSG00000070831,CDC42,80,-1.7463,255,0.02702,272,0.69520
ENSG00000173372,C1QA,80,1.46299,139,2.61760,15,-2.8296
ENSG00000173369,C1QB,80,0.72462,222,2.75199,27,-2.4846
ENSG00000004487,KDM1A,80,0.68649,56,0.10241,49,-0.4779
ENSG00000169641,LUZP1,80,1.04034,22,-1.0482,41,-0.3132
ENSG00000125944,HNRNPR,80,-0.6271,145,0.31377,121,0.10639
ENSG00000117318,ID3,80,0.54730,344,3.73916,18,-3.4871
ENSG00000142676,RPL11,572,0.31604,794,0.86903,418,-0.7097
ENSG00000057757,PITHD1,80,-1.4821,129,-0.7595,237,1.17249
ENSG00000011009,LYPLA2,80,0.42113,98,0.76557,55,-0.6969
ENSG00000189266,PNRC2,80,0.14369,101,0.51485,69,-0.3867
ENSG00000188529,SRSF10,80,0.22952,114,0.81473,63,-0.6284
ENSG00000001461,NIPAL3,80,0.02139,23,-1.8454,86,0.72556
ENSG00000133226,SRRM1,80,0.67446,80,0.66734,46,-0.7818
ENSG00000169504,CLIC4,80,0.56112,140,1.55021,43,-1.3325
ENSG00000117614,SYF2,80,0.42766,132,1.28837,50,-1.0653
ENSG00000117616,RSRP1,80,-0.2399,200,1.28991,82,-0.7750
ENSG00000183726,TMEM50A,80,0.15068,110,0.67612,67,-0.4952
ENSG00000204178,MACO1,80,1.45991,25,-0.4819,29,-0.8307
ENSG00000117643,MAN1C1,80,1.08569,80,1.07527,32,-1.2969
ENSG00000162430,SELENON,80,0.92471,119,1.65355,32,-1.6122
ENSG00000117640,MTFR1L,80,-0.0941,136,0.77171,79,-0.4435
ENSG00000117632,STMN1,80,-3.6885,460,-1.1156,1112,2.03966
ENSG00000158008,EXTL1,80,1.21893,11,-1.9269,37,-0.2882
ENSG00000142684,ZNF593,80,1.33277,30,-0.3035,32,-0.7862
ENSG00000142669,SH3BGRL3,80,-1.9674,396,0.49809,305,0.35751
ENSG00000158062,UBXN11,80,1.20264,152,2.49181,20,-2.5147
ENSG00000117682,DHDDS,80,1.61966,30,-0.0383,25,-1.1206
ENSG00000198830,HMGN2,80,-1.2221,600,2.20128,136,-1.3160
ENSG00000117713,ARID1A,80,0.17257,115,0.77440,66,-0.5723
ENSG00000204160,ZDHHC18,80,1.39673,12,-1.6607,32,-0.4931
ENSG00000090273,NUDC,80,-0.9689,400,1.71262,127,-0.9169
ENSG00000253368,TRNP1,80,0.48624,7,-3.0574,63,0.52694
ENSG00000090020,SLC9A1,80,1.48908,16,-1.0970,30,-0.6880
ENSG00000142784,WDTC1,80,0.95719,72,0.78225,37,-1.0294
ENSG00000186501,TMEM222,80,0.05072,82,0.09344,77,-0.0814
ENSG00000158195,WASF2,80,1.34577,114,2.03743,21,-2.1934
ENSG00000126705,AHDC1,80,0.93414,61,0.45937,39,-0.8298
ENSG00000117758,STX12,80,-0.5482,107,-0.0975,119,0.34252
ENSG00000117751,PPP1R8,80,1.23944,49,0.38068,32,-1.0056
ENSG00000117748,RPA2,80,0.55000,72,0.37316,52,-0.5335
ENSG00000126698,DNAJC8,854,2.96239,160,-0.2189,103,-2.2967
ENSG00000130770,ATP5IF1,80,-2.2740,239,-0.6366,408,1.35281
ENSG00000198492,YTHDF2,80,0.23846,46,-0.6179,71,0.15460
ENSG00000116350,SRSF4,80,0.51394,93,0.75887,51,-0.7444
ENSG00000116353,MECR,874,4.90346,13,-3.1747,31,-3.8340
ENSG00000162511,LAPTM5,80,1.34769,111,1.97787,21,-2.1437
ENSG00000162512,SDC3,80,-1.1386,168,0.00338,178,0.52236
ENSG00000134644,PUM1,80,-1.1949,155,-0.1816,188,0.67342
ENSG00000121766,ZCCHC17,840,3.05389,31,-2.6031,109,-1.9876
ENSG00000121769,FABP3,80,-0.2260,9,-3.4081,104,1.21682
ENSG00000162517,PEF1,80,0.12307,69,-0.1243,74,-0.0040
ENSG00000084636,COL16A1,80,0.37180,266,2.67526,36,-2.2360
ENSG00000121753,ADGRB2,80,-1.7450,122,-1.1138,288,1.50566
ENSG00000184007,PTP4A2,80,-0.9667,127,-0.2519,161,0.62928
ENSG00000121774,KHDRBS1,80,-0.8432,233,0.86843,133,-0.2319
ENSG00000025800,KPNA6,80,0.84562,38,-0.3691,45,-0.3813
ENSG00000084652,TXLNA,80,0.87119,98,1.23222,37,-1.2686
ENSG00000084623,EIF3I,80,-0.5711,115,-0.0004,120,0.29214
ENSG00000175130,MARCKSL1,80,-1.0439,132,-0.2814,170,0.68103
ENSG00000160058,BSDC1,80,0.58551,51,-0.1345,53,-0.2957
ENSG00000176261,ZBTB8OS,80,1.36322,42,0.27093,29,-1.0463
ENSG00000162521,RBBP4,80,-0.1761,168,1.05210,81,-0.6143
ENSG00000134684,YARS1,80,-0.5463,65,-0.8610,124,0.76370
ENSG00000116497,S100PBP,80,1.40788,40,0.21302,29,-1.0545
ENSG00000121905,HPCA,80,-1.7506,58,-2.2382,298,2.10360
ENSG00000121900,TMEM54,80,1.19816,98,1.57112,27,-1.7184
ENSG00000004455,AK2,80,1.52248,73,1.33776,22,-1.7758
ENSG00000142920,AZIN2,80,1.35244,18,-1.0911,33,-0.5693
ENSG00000134686,PHC2,80,0.36132,72,0.17690,61,-0.3091
ENSG00000163866,SMIM12,80,0.26511,35,-1.0112,71,0.28716
ENSG00000116544,DLGAP3,80,1.01885,8,-2.4715,43,-0.0305
ENSG00000116560,SFPQ,816,2.27071,234,0.00412,161,-1.7063
ENSG00000146463,ZMYM4,80,0.71083,72,0.53010,46,-0.7232
ENSG00000142687,KIAA0319L,80,0.36875,42,-0.6377,64,0.07212
ENSG00000020129,NCDN,80,-3.1328,203,-1.7661,770,2.43656
ENSG00000126067,PSMB2,80,-0.6893,136,0.13993,129,0.25172
ENSG00000142686,C1orf216,80,-0.1619,17,-2.4505,99,1.01239
ENSG00000092847,AGO1,80,1.11399,43,0.07750,36,-0.7694
ENSG00000126070,AGO3,80,1.49315,54,0.78638,25,-1.4095
ENSG00000054116,TRAPPC3,80,0.48114,61,0.03131,57,-0.3071
ENSG00000116871,MAP7D1,80,-1.3222,117,-0.7448,212,1.09572
ENSG00000054118,THRAP3,80,0.18703,177,1.56185,57,-1.1655
ENSG00000181817,LSM10,80,1.11059,19,-1.1495,39,-0.3464
ENSG00000116898,MRPS15,80,0.66211,59,0.14467,49,-0.4829
ENSG00000163873,GRIK3,80,0.84292,23,-1.1075,47,-0.1334
ENSG00000163875,MEAF6,825,2.47000,171,-0.3729,146,-1.7690
ENSG00000163879,DNALI1,80,0.77388,369,4.61971,6,-5.0411
ENSG00000185090,MANEAL,80,1.01959,18,-1.3652,42,-0.2173
ENSG00000197982,C1orf122,80,-1.1493,130,-0.4158,185,0.81282
ENSG00000183431,SF3A3,80,0.83496,68,0.55245,42,-0.8154
ENSG00000185668,POU3F1,80,1.25884,12,-1.7001,36,-0.3615
ENSG00000116954,RRAGC,80,0.50751,45,-0.3981,58,-0.1245
ENSG00000174574,AKIRIN1,80,-0.3894,130,0.37924,102,-0.0398
ENSG00000168653,NDUFS5,80,-2.5908,256,-0.8599,514,1.60795
ENSG00000127603,MACF1,80,-1.3658,304,0.73372,195,0.02460
ENSG00000090621,PABPC4,80,0.67284,68,0.38767,48,-0.6187
ENSG00000116983,HPCAL4,80,-2.0308,140,-1.1992,353,1.67461
ENSG00000084072,PPIE,80,1.32938,58,0.77099,28,-1.2793
ENSG00000131236,CAP1,80,-0.8985,92,-0.6805,157,0.85976
ENSG00000131238,PPT1,80,-1.0894,205,0.38420,167,0.22436
ENSG00000084073,ZMPSTE24,80,0.69158,62,0.27845,48,-0.5717
ENSG00000084070,SMAP2,80,-0.5398,52,-1.2058,125,0.91652
ENSG00000117016,RIMS3,80,0.11515,15,-2.3790,81,0.76394
ENSG00000066136,NFYC,80,0.93120,48,0.06720,41,-0.6310
ENSG00000198815,FOXJ3,80,0.26173,65,-0.0701,67,-0.1167
ENSG00000177181,RIMKLA,80,1.10666,12,-1.7948,40,-0.2083
ENSG00000127125,PPCS,80,0.73786,63,0.34597,46,-0.6380
ENSG00000065978,YBX1,80,-0.3780,268,1.67960,84,-1.0511
ENSG00000177868,SVBP,80,1.29850,80,1.29083,26,-1.5838
ENSG00000117394,SLC2A1,80,0.67295,101,1.06437,44,-1.0368
ENSG00000186973,CFAP144,80,0.17573,594,5.37090,6,-5.7966
ENSG00000117395,EBNA1BP2,80,0.00372,116,0.60796,75,-0.3767
ENSG00000066322,ELOVL1,806,4.59556,29,-1.9994,33,-3.6296
ENSG00000142949,PTPRF,80,-1.0980,357,1.33358,149,-0.5512
ENSG00000126091,ST3GAL3,882,4.15753,22,-2.6684,52,-3.1002
ENSG00000117408,IPO13,80,0.35602,81,0.37060,60,-0.4159
ENSG00000117410,ATP6V0B,80,-2.6928,307,-0.6892,548,1.49709
ENSG00000117411,B4GALT2,80,0.68006,52,-0.0114,50,-0.4181
ENSG00000178028,DMAP1,80,0.70335,78,0.65748,45,-0.7935
ENSG00000117419,ERI3,80,-1.1904,139,-0.3524,189,0.78782
ENSG00000187147,RNF220,80,-0.3697,77,-0.4320,107,0.44370
ENSG00000142937,RPS8,80,-2.7620,852,0.88540,509,0.12578
ENSG00000070785,EIF2B3,80,1.61350,19,-0.7791,27,-0.8761
ENSG00000126088,UROD,80,-0.1816,105,0.25610,89,-0.0567
ENSG00000117450,PRDX1,80,-2.1622,648,1.12119,325,-0.1645
ENSG00000117448,AKR1A1,80,0.80021,75,0.69413,42,-0.8758
ENSG00000132780,NASP,80,1.18974,74,1.05689,30,-1.3544
ENSG00000159592,GPBP1L1,80,1.12386,49,0.30012,35,-0.8811
ENSG00000086015,MAST2,80,1.11484,32,-0.4011,37,-0.5765
ENSG00000117461,PIK3R3,80,1.42187,6,-2.6653,33,-0.3889
ENSG00000085998,POMGNT1,80,0.28342,64,-0.0778,66,-0.1262
ENSG00000132128,LRRC41,80,0.38220,68,0.12548,61,-0.2939
ENSG00000173660,UQCRH,690,0.52676,275,-0.9312,504,0.06352
ENSG00000117480,FAAH,80,0.67170,21,-1.4266,54,0.09126
ENSG00000123472,ATPAF1,80,-0.7985,139,0.05831,140,0.35251
ENSG00000159658,EFCAB14,80,-0.1871,171,1.06679,81,-0.6211
ENSG00000162368,CMPK1,842,2.81124,99,-1.0240,122,-1.9421
ENSG00000162374,ELAVL4,80,-1.0648,3,-5.5451,189,2.16484
ENSG00000185104,FAF1,80,1.14216,31,-0.4075,37,-0.5958
ENSG00000123091,RNF11,80,-2.4369,222,-0.9199,463,1.61260
ENSG00000085832,EPS15,849,2.26187,99,-1.3845,186,-1.3453
ENSG00000117859,OSBPL9,80,1.37696,55,0.70726,28,-1.2784
ENSG00000078618,NRDC,80,-0.0954,79,-0.1166,87,0.11875
ENSG00000169213,RAB3B,80,-1.5014,4,-5.6411,256,2.58554
ENSG00000117862,TXNDC12,80,1.13723,62,0.70243,33,-1.1038
ENSG00000134717,BTF3L4,80,-0.1705,76,-0.2559,92,0.23729
ENSG00000157077,ZFYVE9,80,1.06415,34,-0.3507,39,-0.5553
ENSG00000134748,PRPF38A,80,1.31713,80,1.30843,26,-1.6088
ENSG00000134744,TUT4,80,1.01860,70,0.78631,35,-1.0722
ENSG00000162378,ZYG11B,80,-1.0086,64,-1.3536,174,1.26874
ENSG00000116171,SCP2,80,-0.7674,303,1.43185,116,-0.7215
ENSG00000162384,CZIB,80,0.38206,90,0.58308,58,-0.5590
ENSG00000162385,MAGOH,80,1.07958,76,0.98826,33,-1.2370
ENSG00000157193,LRP8,80,0.44995,13,-2.2653,64,0.45368
ENSG00000081870,IFT25,80,0.92578,61,0.45593,40,-0.8222
ENSG00000116209,TMEM59,80,-1.5306,356,0.81821,217,-0.0076
ENSG00000116221,MRPL37,80,0.47768,69,0.23691,56,-0.4132
ENSG00000157216,SSBP3,80,-1.5896,285,0.37713,237,0.37404
ENSG00000243725,TTC4,80,1.40624,65,1.03463,26,-1.4922
ENSG00000116133,DHCR24,800,2.14012,55,-2.2476,197,-1.1171
ENSG00000162402,USP24,80,0.86975,45,-0.0774,43,-0.5211
ENSG00000162407,PLPP3,80,-1.3166,465,1.55689,167,-0.7017
ENSG00000162409,PRKAA2,80,0.68018,26,-1.1028,53,-0.0028
ENSG00000162601,MYSM1,80,1.35915,33,-0.1212,31,-0.8758
ENSG00000177606,JUN,862,3.15455,325,1.05367,68,-3.1191
ENSG00000134709,HOOK1,80,1.47693,11,-1.6399,31,-0.5698
ENSG00000162599,NFIA,80,-0.6303,339,1.81875,98,-1.0978
ENSG00000162604,TM2D1,80,-0.0787,121,0.59752,80,-0.3300
ENSG00000116641,DOCK7,80,0.86734,134,1.81527,32,-1.7084
ENSG00000125703,ATG4C,80,1.44922,23,-0.6270,30,-0.7768
ENSG00000079739,PGM1,80,0.75487,116,1.41328,39,-1.3318
ENSG00000158966,CACHD1,868,3.94457,79,-0.8502,53,-3.1486
ENSG00000162437,RAVER2,80,1.56891,66,1.20678,22,-1.7223
ENSG00000162434,JAK1,80,0.29092,118,0.94572,59,-0.7497
ENSG00000162433,AK4,80,-0.0369,111,0.49482,79,-0.2818
ENSG00000116675,DNAJC6,684,0.69586,50,-3.2760,469,0.35117
ENSG00000213625,LEPROT,80,1.39497,57,0.78241,27,-1.3338
ENSG00000184588,PDE4B,80,0.70327,45,-0.2379,50,-0.3314
ENSG00000118473,SGIP1,80,-0.6549,32,-2.0365,138,1.29808
ENSG00000152760,DYNLT5,80,0.87270,347,4.59822,6,-5.1405
ENSG00000198160,MIER1,80,1.28051,43,0.23708,31,-0.9674
ENSG00000142864,SERBP1,80,-0.8620,270,1.10814,131,-0.4215
ENSG00000172380,GNG12,80,1.18190,128,2.08619,23,-2.1264
ENSG00000162595,DIRAS3,80,1.18933,32,-0.3365,35,-0.6590
ENSG00000116729,WLS,80,-1.2824,741,2.59532,128,-1.6836
ENSG00000033122,LRRC7,790,2.81288,21,-3.1811,123,-1.7136
ENSG00000116754,SRSF11,80,-0.7576,179,0.51295,131,0.01337
ENSG00000118454,ANKRD13C,80,1.15746,35,-0.2021,36,-0.6850
ENSG00000132485,ZRANB2,80,-0.5946,189,0.78692,113,-0.2519
ENSG00000172260,NEGR1,80,-1.5944,77,-1.6570,264,1.74246
ENSG00000178965,ERICH3,80,0.22201,50,-0.5101,71,0.11930
ENSG00000162623,TYW3,80,1.49224,31,-0.1157,28,-0.9858
ENSG00000117054,ACADM,80,0.25757,98,0.59373,63,-0.4974
ENSG00000137955,RABGGTB,80,0.53956,38,-0.6291,57,-0.0541
ENSG00000117069,ST6GALNAC5,80,1.08756,25,-0.8111,39,-0.4194
ENSG00000142892,PIGK,80,0.63648,47,-0.2321,52,-0.2867
ENSG00000154027,AK5,80,-1.7658,54,-2.3508,301,2.16059
ENSG00000036549,ZZZ3,80,1.40079,28,-0.3237,30,-0.8346
ENSG00000077254,USP33,823,2.81628,89,-1.1490,120,-1.9234
ENSG00000180488,MIGA1,80,-0.2830,33,-1.6117,106,0.89154
ENSG00000162613,FUBP1,80,0.01111,149,1.05036,71,-0.6925
ENSG00000162616,DNAJB4,80,0.54020,105,1.00742,49,-0.9236
ENSG00000117114,ADGRL2,80,0.83545,11,-2.1567,49,0.09403
ENSG00000137941,TTLL7,850,2.61926,102,-1.1044,142,-1.7387
ENSG00000142875,PRKACB,624,0.12849,146,-2.0960,624,0.69665
ENSG00000117133,RPF1,80,1.24689,41,0.10958,33,-0.8840
ENSG00000174021,GNG5,80,0.32000,224,2.20954,44,-1.7760
ENSG00000117155,SSX2IP,80,-0.4743,59,-0.9535,118,0.76416
ENSG00000162642,C1orf52,80,0.13154,66,-0.1715,74,0.01533
ENSG00000153904,DDAH1,80,-2.3284,723,1.11573,365,-0.1376
ENSG00000142871,CCN1,80,0.79151,308,3.85730,13,-3.8109
ENSG00000117174,ZNHIT6,80,1.56956,42,0.45432,25,-1.2945
ENSG00000122417,ODF2L,80,0.78735,119,1.48976,37,-1.4074
ENSG00000097033,SH3GLB1,80,0.43616,123,1.17374,51,-0.9855
ENSG00000183291,SELENOF,80,-0.8846,299,1.26354,130,-0.5455
ENSG00000153936,HS2ST1,80,0.58447,85,0.67625,49,-0.7333
ENSG00000143013,LMO4,80,-1.8411,149,-0.9138,306,1.41404
ENSG00000065243,PKN2,80,1.52288,72,1.31158,22,-1.7581
ENSG00000137947,GTF2B,80,1.31984,37,0.00546,31,-0.8958
ENSG00000197147,LRRC8B,80,-0.3605,32,-1.7590,112,0.99529
ENSG00000171492,LRRC8D,80,1.13326,49,0.31439,35,-0.8949
ENSG00000162664,ZNF326,80,1.08615,58,0.52979,35,-0.9724
ENSG00000122482,ZNF644,80,1.19059,41,0.06747,34,-0.8226
ENSG00000189195,BTBD8,80,-0.3360,36,-1.5408,109,0.90639
ENSG00000067208,EVI5,80,0.76795,142,1.81815,35,-1.6556
ENSG00000122406,RPL5,80,-2.1453,588,0.97107,327,-0.0300
ENSG00000154511,DIPK1A,80,0.75677,77,0.69690,43,-0.8503
ENSG00000117500,TMED5,80,0.66360,58,0.12144,50,-0.4721
ENSG00000117505,DR1,80,0.71197,44,-0.2525,49,-0.3314
ENSG00000137942,FNBP1L,80,0.74842,54,0.08819,47,-0.5129
ENSG00000067334,DNTTIP2,80,1.27394,46,0.32392,31,-1.0035
ENSG00000023909,GCLM,80,0.96447,80,0.95136,36,-1.1387
ENSG00000117528,ABCD3,80,0.57492,84,0.64534,50,-0.7086
ENSG00000117525,F3,80,0.42884,96,0.73529,55,-0.6815
ENSG00000117519,CNN3,80,-1.1074,622,2.45344,117,-1.5779
ENSG00000152078,TLCD4,80,1.21128,21,-0.9592,36,-0.4811
ENSG00000228971,LINC02607,80,1.37581,2,-4.0586,34,-0.2603
ENSG00000117569,PTBP2,80,-0.0519,66,-0.3604,85,0.22253
ENSG00000117598,PLPPR5,80,1.10040,3,-3.6542,41,-0.0103
ENSG00000117600,PLPPR4,80,-1.4825,26,-3.1438,250,2.22808
ENSG00000162688,AGL,80,1.01697,28,-0.6646,41,-0.4079
ENSG00000117620,SLC35A3,80,1.47578,56,0.83379,25,-1.4233
ENSG00000156875,MFSD14A,80,0.63333,42,-0.3884,53,-0.2178
ENSG00000137992,DBT,80,1.17809,57,0.59384,32,-1.0720
ENSG00000137996,RTCA,80,0.64154,42,-0.3931,52,-0.2217
ENSG00000181656,GPR88,80,0.02867,24,-1.7935,85,0.70637
ENSG00000162694,EXTL2,80,1.17199,54,0.50534,33,-1.0202
ENSG00000170989,S1PR1,80,0.77730,51,0.02797,46,-0.5039
ENSG00000118733,OLFM3,80,1.04331,11,-2.0294,42,-0.1129
ENSG00000162636,EEIG2,80,0.48662,6,-3.2714,63,0.54724
ENSG00000162639,HENMT1,80,1.53665,2,-3.8195,30,-0.4271
ENSG00000134186,PRPF38B,80,0.98115,81,0.99314,35,-1.1761
ENSG00000116266,STXBP3,80,0.44031,91,0.65650,55,-0.6378
ENSG00000121940,CLCC1,80,0.71910,57,0.15017,47,-0.5237
ENSG00000085433,WDR47,80,-0.8167,62,-1.1953,151,1.08211
ENSG00000197780,TAF13,80,0.13457,61,-0.3024,74,0.07914
ENSG00000215717,TMEM167B,80,0.38698,80,0.37388,59,-0.4359
ENSG00000179902,CFAP276,80,-0.2777,801,5.49741,9,-5.4814
ENSG00000116299,ELAPOR1,80,1.60270,20,-0.7172,27,-0.8833
ENSG00000031698,SARS1,80,-1.2532,77,-1.3097,206,1.38370
ENSG00000143126,CELSR2,80,-1.0780,142,-0.2022,173,0.64218
ENSG00000134222,PSRC1,80,1.55542,49,0.67736,24,-1.3973
ENSG00000134243,SORT1,80,-1.7679,159,-0.7380,289,1.26794
ENSG00000143106,PSMA5,80,-0.0094,95,0.26716,79,-0.1517
ENSG00000181754,AMIGO1,864,4.10807,16,-3.1553,54,-3.0177
